feature_id,internal_id,complete_id,verdict,type_original,type_new,tax_original,tax_new
MT000726.1_mcrA,a0567,a0567_MT000726.1_mcrA_s__Methanosarcina spelaei,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina spelaei,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina spelaei
MVRB01000160.1_mcrA_gene_1,a0583,a0583_MVRB01000160.1_mcrA_gene_1_s__Methanomassiliicoccales archaeon,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__;g__;s__Methanomassiliicoccales archaeon,d__Archaea;k__Methanobacteriati;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccales incertae sedis;g__Methanomassiliicoccales incertae sedis;s__Methanomassiliicoccales archaeon
MVRC01000013.1_mcrA_gene_1,a0584,a0584_MVRC01000013.1_mcrA_gene_1_s__Methanomassiliicoccales archaeon,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__;g__;s__Methanomassiliicoccales archaeon,d__Archaea;k__Methanobacteriati;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccales incertae sedis;g__Methanomassiliicoccales incertae sedis;s__Methanomassiliicoccales archaeon
MZGS01000024.1_mcrA_product_or_note_1,a0589,a0589_MZGS01000024.1_mcrA_product_or_note_1_s__Methanobrevibacter thaueri,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter thaueri,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter thaueri
MZGU01000004.1_mcrA_product_or_note_1,a0590,a0590_MZGU01000004.1_mcrA_product_or_note_1_s__Methanobrevibacter woesei,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter woesei,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter woesei
MZXQ01000116.1_mcrA_gene_1,a0591,a0591_MZXQ01000116.1_mcrA_gene_1_s__Candidatus Methanocomedenaceae sp.,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__ANME-2 cluster;g__Candidatus Methanocomedenaceae;s__Candidatus Methanocomedenaceae sp.,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__ANME-2 cluster;g__Candidatus Methanocomedenaceae;s__Candidatus Methanocomedenaceae sp.
NGJK01000016.1_mcrA_product_or_note_1,a0592,a0592_NGJK01000016.1_mcrA_product_or_note_1_s__Methanosphaera stadtmanae (mrtA),"keep, make mrtA",mcrA,mrtA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__Methanosphaera stadtmanae,d__Archaea (mrtA);k__Methanobacteriati (mrtA);p__Methanobacteriota (mrtA);c__Methanobacteria (mrtA);o__Methanobacteriales (mrtA);f__Methanobacteriaceae (mrtA);g__Methanosphaera (mrtA);s__Methanosphaera stadtmanae (mrtA)
NIZT01000070.1_mcrA_gene_1,a0593,a0593_NIZT01000070.1_mcrA_gene_1_s__Candidatus Methanobinarius endosymbioticus,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Candidatus Methanobinarius;s__Candidatus Methanobinarius endosymbioticus,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Candidatus Methanobinarius;s__Candidatus Methanobinarius endosymbioticus
NJEL02000005.1_mcrA_product_or_note_1,a0595,a0595_NJEL02000005.1_mcrA_product_or_note_1_s__GOM Arc I cluster archaeon,"keep, repair tax",mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinales incertae sedis;g__GOM Arc I cluster;s__Methanosarcinales archaeon,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__GOM Arc I cluster;g__GOM Arc I cluster;s__GOM Arc I cluster archaeon
NJEM01000011.1_mcrA_product_or_note_1,a0596,a0596_NJEM01000011.1_mcrA_product_or_note_1_s__Candidatus Methanophagaceae archaeon,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Candidatus Methanophagales;f__Candidatus Methanophagaceae;g__;s__Candidatus Methanophagaceae archaeon,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Candidatus Methanophagales;f__Candidatus Methanophagaceae;g__Candidatus Methanophagaceae incertae sedis;s__Candidatus Methanophagaceae archaeon
NZ_AEKU01000022.1_mcrA_gene_1,a0601,a0601_NZ_AEKU01000022.1_mcrA_gene_1_s__Methanobrevibacter smithii,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter smithii,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter smithii
NZ_AELQ01000025.1_mcrA_gene_1,a0602,a0602_NZ_AELQ01000025.1_mcrA_gene_1_s__Methanobrevibacter smithii,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter smithii,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter smithii
NZ_AELU01000016.1_mcrA_gene_1,a0603,a0603_NZ_AELU01000016.1_mcrA_gene_1_s__Methanobrevibacter smithii,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter smithii,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter smithii
NZ_AELY01000019.1_mcrA_gene_1,a0604,a0604_NZ_AELY01000019.1_mcrA_gene_1_s__Methanobrevibacter smithii,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter smithii,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter smithii
NZ_AGJL01000024.1_mcrA_gene_1,a0605,a0605_NZ_AGJL01000024.1_mcrA_gene_1_s__Methanotorris formicicus (mrtA),"keep, make mrtA",mcrA,mrtA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanocaldococcaceae;g__Methanotorris;s__Methanotorris formicicus,d__Archaea (mrtA);k__Methanobacteriati (mrtA);p__Methanobacteriota (mrtA);c__Methanococci (mrtA);o__Methanococcales (mrtA);f__Methanocaldococcaceae (mrtA);g__Methanotorris (mrtA);s__Methanotorris formicicus (mrtA)
NZ_AMPO01000008.1_mcrA_gene_1,a0606,a0606_NZ_AMPO01000008.1_mcrA_gene_1_s__Methanobacterium formicicum,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium formicicum,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium formicicum
NZ_AP019779.1_mcrA_gene_1,a0610,a0610_NZ_AP019779.1_mcrA_gene_1_s__Methanobrevibacter arboriphilus,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter arboriphilus,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter arboriphilus
NZ_AP019781.1_mcrA_gene_1,a0611,a0611_NZ_AP019781.1_mcrA_gene_1_s__Methanoculleus chikugoensis,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus chikugoensis,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus chikugoensis
NZ_AP019781.1_mcrA_gene_2,a0612,a0612_NZ_AP019781.1_mcrA_gene_2_s__Methanoculleus chikugoensis,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus chikugoensis,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus chikugoensis
NZ_AP025251.1_mcrA_product_or_note_1,a0613,a0613_NZ_AP025251.1_mcrA_product_or_note_1_s__Candidatus Methanoliparum sp.,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Candidatus Methanoliparia;o__Candidatus Methanoliparales;f__Candidatus Methanoliparaceae;g__Candidatus Methanoliparum;s__Candidatus Methanoliparum sp.,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Candidatus Methanoliparia;o__Candidatus Methanoliparales;f__Candidatus Methanoliparaceae;g__Candidatus Methanoliparum;s__Candidatus Methanoliparum sp.
NZ_AP025586.1_mcrA_gene_1,a0614,a0614_NZ_AP025586.1_mcrA_gene_1_s__Methanobrevibacter smithii,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter smithii,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter smithii
NZ_AP027738.1_mcrA_gene_1,a0615,a0615_NZ_AP027738.1_mcrA_gene_1_s__Methanobacterium ferruginis,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium ferruginis,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium ferruginis
NZ_AP027738.1_mcrA_gene_2,a0616,a0616_NZ_AP027738.1_mcrA_gene_2_s__Methanobacterium ferruginis (mrtA),"keep, make mrtA",mcrA,mrtA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium ferruginis,d__Archaea (mrtA);k__Methanobacteriati (mrtA);p__Methanobacteriota (mrtA);c__Methanobacteria (mrtA);o__Methanobacteriales (mrtA);f__Methanobacteriaceae (mrtA);g__Methanobacterium (mrtA);s__Methanobacterium ferruginis (mrtA)
NZ_AQXV01000031.1_mcrA_gene_1,a0617,a0617_NZ_AQXV01000031.1_mcrA_gene_1_s__Methanothermococcus thermolithotrophicus,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanothermococcus;s__Methanothermococcus thermolithotrophicus,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanothermococcus;s__Methanothermococcus thermolithotrophicus
NZ_AUMX01000003.1_mcrA_gene_1,a0618,a0618_NZ_AUMX01000003.1_mcrA_gene_1_s__Methanocorpusculum bavaricum,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocorpusculaceae;g__Methanocorpusculum;s__Methanocorpusculum bavaricum,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocorpusculaceae;g__Methanocorpusculum;s__Methanocorpusculum bavaricum
NZ_AUMX01000016.1_mcrA_gene_1,a0619,a0619_NZ_AUMX01000016.1_mcrA_gene_1_s__Methanocorpusculum bavaricum,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocorpusculaceae;g__Methanocorpusculum;s__Methanocorpusculum bavaricum,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocorpusculaceae;g__Methanocorpusculum;s__Methanocorpusculum bavaricum
NZ_BAGX02000020.1_mcrA_gene_1,a0621,a0621_NZ_BAGX02000020.1_mcrA_gene_1_s__Methanobrevibacter boviskoreani,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter boviskoreani,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter boviskoreani
NZ_BBBD01000023.1_mcrA_gene_1,a0622,a0622_NZ_BBBD01000023.1_mcrA_gene_1_s__Methanobrevibacter arboriphilus,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter arboriphilus,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter arboriphilus
NZ_BBBG01000001.1_mcrA_gene_1,a0623,a0623_NZ_BBBG01000001.1_mcrA_gene_1_s__Methanogenium cariaci,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanogenium;s__Methanogenium cariaci,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanogenium;s__Methanogenium cariaci
NZ_BBBH01000030.1_mcrA_gene_1,a0624,a0624_NZ_BBBH01000030.1_mcrA_gene_1_s__Methanoculleus chikugoensis,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus chikugoensis,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus chikugoensis
NZ_BBBH01000077.1_mcrA_gene_1,a0625,a0625_NZ_BBBH01000077.1_mcrA_gene_1_s__Methanoculleus chikugoensis,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus chikugoensis,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus chikugoensis
NZ_BBCW01000006.1_mcrA_gene_1,a0626,a0626_NZ_BBCW01000006.1_mcrA_gene_1_s__Methanosarcina horonobensis,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina horonobensis,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina horonobensis
NZ_BBEF01000013.1_mcrA_gene_1,a0627,a0627_NZ_BBEF01000013.1_mcrA_gene_1_s__Methanosarcina barkeri,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina barkeri,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina barkeri
NZ_BBET01000038.1_mcrA_gene_1,a0628,a0628_NZ_BBET01000038.1_mcrA_gene_1_s__Methanobrevibacter arboriphilus,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter arboriphilus,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter arboriphilus
NZ_BCNW01000001.1_mcrA_gene_1,a0629,a0629_NZ_BCNW01000001.1_mcrA_gene_1_s__Methanofollis ethanolicus,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanofollis;s__Methanofollis ethanolicus,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanofollis;s__Methanofollis ethanolicus
NZ_BCNW01000001.1_mcrA_gene_2,a0630,a0630_NZ_BCNW01000001.1_mcrA_gene_2_s__Methanofollis ethanolicus,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanofollis;s__Methanofollis ethanolicus,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanofollis;s__Methanofollis ethanolicus
NZ_BCNX01000007.1_mcrA_gene_1,a0631,a0631_NZ_BCNX01000007.1_mcrA_gene_1_s__Methanoculleus thermophilus,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus thermophilus,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus thermophilus
NZ_BCNX01000007.1_mcrA_gene_2,a0632,a0632_NZ_BCNX01000007.1_mcrA_gene_2_s__Methanoculleus thermophilus,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus thermophilus,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus thermophilus
NZ_BCNY01000014.1_mcrA_gene_1,a0633,a0633_NZ_BCNY01000014.1_mcrA_gene_1_s__Methanoculleus horonobensis,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus horonobensis,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus horonobensis
NZ_BCNY01000015.1_mcrA_gene_1,a0634,a0634_NZ_BCNY01000015.1_mcrA_gene_1_s__Methanoculleus horonobensis,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus horonobensis,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus horonobensis
NZ_BSDU01000001.1_mcrA_gene_1,a0635,a0635_NZ_BSDU01000001.1_mcrA_gene_1_s__Methanoculleus bourgensis,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus bourgensis,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus bourgensis
NZ_BSDU01000003.1_mcrA_gene_1,a0636,a0636_NZ_BSDU01000003.1_mcrA_gene_1_s__Methanoculleus bourgensis,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus bourgensis,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus bourgensis
NZ_CAABOX010000001.1_mcrA_gene_1,a0637,a0637_NZ_CAABOX010000001.1_mcrA_gene_1_s__Methanobrevibacter smithii,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter smithii,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter smithii
NZ_CAAGSM010000007.1_mcrA_gene_1,a0638,a0638_NZ_CAAGSM010000007.1_mcrA_gene_1_s__Methanococcoides methylutens,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanococcoides;s__Methanococcoides methylutens,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanococcoides;s__Methanococcoides methylutens
