feature_id,internal_id,species,verdict,taxonomy
NZ_QKOF01000006.1_mcrA_gene_1,a1187,yes,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanothermobacter;s__Methanothermobacter thermautotrophicus
NZ_QKOF01000006.1_mcrA_gene_2,a1188,yes,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanothermobacter;s__Methanothermobacter thermautotrophicus
NZ_QLOE01000002.1_mcrA_gene_1,a1189,yes,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanothermobacter;s__Methanothermobacter tenebrarum
NZ_QREL01000001.1_mcrA_gene_1,a1190,yes,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanothermobacter;s__Methanothermobacter defluvii
NZ_QREL01000001.1_mcrA_gene_2,a1191,yes,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanothermobacter;s__Methanothermobacter defluvii
NZ_QZAC01000070.1_mcrA_gene_1,a1192,no,remove,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocalculaceae;g__Methanocalculus;s__Methanocalculus sp.
NZ_QZAD01000084.1_mcrA_gene_1,a1193,no,remove,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocalculaceae;g__Methanocalculus;s__Methanocalculus sp.
NZ_RCOS01000137.1_mcrA_gene_1,a1194,yes,keep,d__Archaea;k__Thermoproteota;p__Candidatus Korarchaeia;c__Candidatus Korarchaeia incertae sedis;o__Candidatus Methanodesulfokora;f__;g__;s__Candidatus Methanodesulfokora washburnensis
NZ_RDSK01000014.1_mcrA_gene_1,a1195,no,remove,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanohalophilus;s__Methanohalophilus sp.
NZ_RKRG01000002.1_mcrA_gene_1,a1196,yes,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter gottschalkii
NZ_RRBA01000006.1_mcrA_gene_1,a1197,no,remove,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanohalophilus;s__Methanohalophilus sp.
NZ_SCHL01000007.1_mcrA_gene_1,a1198,no,remove,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp.
NZ_SUTE01000082.1_mcrA_gene_1,a1199,yes,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter millerae
NZ_SUTJ01000007.1_mcrA_gene_1,a1200,yes,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter thaueri
NZ_SUTK01000046.1_mcrA_gene_1,a1201,yes,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter thaueri
NZ_VCYH01000004.1_mcrA_gene_1,a1202,yes,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus frigidifontis
NZ_VCYH01000006.1_mcrA_gene_1,a1203,yes,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus frigidifontis
NZ_VCYI01000003.1_mcrA_gene_1,a1204,yes,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus methanifontis
NZ_VCYI01000024.1_mcrA_gene_1,a1205,yes,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus methanifontis
NZ_VHLL01000001.1_mcrA_gene_1,a1206,yes,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus formosensis
NZ_VHLL01000001.1_mcrA_gene_2,a1207,yes,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus formosensis
NZ_VIAQ01000015.1_mcrA_gene_1,a1208,yes,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus vulcani
NZ_VOTZ01000012.1_mcrA_gene_1,a1209,yes,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocalculaceae;g__Methanocalculus;s__Methanocalculus taiwanensis
NZ_VOUA01000020.1_mcrA_gene_1,a1210,no,remove,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp.
NZ_WAKW01000003.1_mcrA_gene_1,a1211,no,remove,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanothermococcus;s__Methanothermococcus sp.
NZ_WAKW01000046.1_mcrA_gene_1,a1212,no,remove,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanothermococcus;s__Methanothermococcus sp.
NZ_WBKO01000001.1_mcrA_gene_1,a1213,yes,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus caldifontis
NZ_WBKO01000001.1_mcrA_gene_2,a1214,yes,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus caldifontis
NZ_WJBI01000007.1_mcrA_gene_1,a1215,no,remove,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp.
NZ_WJBJ01000002.1_mcrA_gene_1,a1216,no,remove,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp.
NZ_WOYL01000066.1_mcrA_gene_1,a1217,no,remove,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus sp.
NZ_WOYM01000102.1_mcrA_gene_1,a1218,no,remove,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix sp.
NZ_WQOC01000025.1_mcrA_gene_1,a1219,yes,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter smithii
OM642115.1_mcrA,a1220,no,remove,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter sp.
OM927980.1_mcrA,a1221,yes,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium spitsbergense
OP094642.1_mcrA,a1222,yes,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium cahuitense
OQ603043.1_mcrA,a1223,no,remove,d__Archaea;k__Archaea;p__Archaea;c__Archaea;o__Archaea;f__Archaea;g__Archaea;s__Archaea archaeon
OQ603044.1_mcrA,a1224,no,remove,d__Archaea;k__Archaea;p__Archaea;c__Archaea;o__Archaea;f__Archaea;g__Archaea;s__Archaea archaeon
OQ603045.1_mcrA,a1225,no,remove,d__Archaea;k__Archaea;p__Archaea;c__Archaea;o__Archaea;f__Archaea;g__Archaea;s__Archaea archaeon
OQ603046.1_mcrA,a1226,no,remove,d__Archaea;k__Archaea;p__Archaea;c__Archaea;o__Archaea;f__Archaea;g__Archaea;s__Archaea archaeon
OQ603048.1_mcrA,a1227,no,remove,d__Archaea;k__Archaea;p__Archaea;c__Archaea;o__Archaea;f__Archaea;g__Archaea;s__Archaea archaeon
OQ603049.1_mcrA,a1228,no,remove,d__Archaea;k__Archaea;p__Archaea;c__Archaea;o__Archaea;f__Archaea;g__Archaea;s__Archaea archaeon
OQ603051.1_mcrA,a1229,no,"keep, repair tax",d__Archaea;k__Archaea;p__Archaea;c__Archaea;o__Archaea;f__Archaea;g__Archaea;s__Archaea archaeon
OQ603052.1_mcrA,a1230,no,"keep, repair tax",d__Archaea;k__Archaea;p__Archaea;c__Archaea;o__Archaea;f__Archaea;g__Archaea;s__Archaea archaeon
OQ603053.1_mcrA,a1231,no,"keep, repair tax",d__Archaea;k__Archaea;p__Archaea;c__Archaea;o__Archaea;f__Archaea;g__Archaea;s__Archaea archaeon
OQ603054.1_mcrA,a1232,no,"keep, repair tax",d__Archaea;k__Archaea;p__Archaea;c__Archaea;o__Archaea;f__Archaea;g__Archaea;s__Archaea archaeon
OQ603055.1_mcrA,a1233,no,"keep, repair tax",d__Archaea;k__Archaea;p__Archaea;c__Archaea;o__Archaea;f__Archaea;g__Archaea;s__Archaea archaeon
OQ603056.1_mcrA,a1234,no,"keep, repair tax",d__Archaea;k__Archaea;p__Archaea;c__Archaea;o__Archaea;f__Archaea;g__Archaea;s__Archaea archaeon
PGYG01000037.1_mcrA_gene_1,a1235,no,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__ANME-2 cluster;g__Candidatus Methanoperedentaceae;s__Candidatus Methanoperedentaceae archaeon
PGYI01000471.1_mcrA_product_or_note_1,a1236,no,remove,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__;g__;s__Methanomicrobiales archaeon
PGYK01000002.1_mcrA_gene_1,a1237,no,remove,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__;g__;s__Methanomicrobiales archaeon
PGYL01000021.1_mcrA_product_or_note_1,a1238,no,remove,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__;g__;s__Methanomicrobiales archaeon
PGYL01000045.1_mcrA_product_or_note_1,a1239,no,remove,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__;g__;s__Methanomicrobiales archaeon
PGYM01000002.1_mcrA_gene_1,a1240,no,remove,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__;g__;s__Methanomicrobiales archaeon
PGYN01000151.1_mcrA_gene_1,a1241,no,remove,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__;g__;s__Methanobacteriales archaeon
PGYO01000008.1_mcrA_gene_1,a1242,no,remove,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__;g__;s__Methanobacteriales archaeon
PGYO01000023.1_mcrA_gene_1,a1243,no,remove,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__;g__;s__Methanobacteriales archaeon
PIXU01000043.1_mcrA_product_or_note_1,a1244,no,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Candidatus Methanophagales;f__;g__;s__Candidatus Methanophagales archaeon
PIXV01000121.1_mcrA_gene_1,a1245,no,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Candidatus Methanophagales;f__;g__;s__Candidatus Methanophagales archaeon
PIXV01000147.1_mcrA_product_or_note_1,a1246,no,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Candidatus Methanophagales;f__;g__;s__Candidatus Methanophagales archaeon
PIXW01000224.1_mcrA_gene_1,a1247,no,"keep, repair tax",d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__ANME-2 cluster;g__;s__
PIXX01000014.1_mcrA_product_or_note_1,a1248,no,remove,d__Archaea;k__Methanobacteriati;p__Halobacteriota;c__Candidatus Syntropharchaeia;o__Candidatus Syntropharchaeales;f__Candidatus Syntropharchaeales incertae sedis;g__Candidatus Syntropharchaeum;s__Candidatus Syntropharchaeum sp.
PIXX01000026.1_mcrA_product_or_note_1,a1249,no,keep,d__Archaea;k__Methanobacteriati;p__Halobacteriota;c__Candidatus Syntropharchaeia;o__Candidatus Syntropharchaeales;f__Candidatus Syntropharchaeales incertae sedis;g__Candidatus Syntropharchaeum;s__Candidatus Syntropharchaeum sp.
PIXX01000045.1_mcrA_product_or_note_1,a1250,no,remove,d__Archaea;k__Methanobacteriati;p__Halobacteriota;c__Candidatus Syntropharchaeia;o__Candidatus Syntropharchaeales;f__Candidatus Syntropharchaeales incertae sedis;g__Candidatus Syntropharchaeum;s__Candidatus Syntropharchaeum sp.
PIXX01000082.1_mcrA_product_or_note_1,a1251,no,keep,d__Archaea;k__Methanobacteriati;p__Halobacteriota;c__Candidatus Syntropharchaeia;o__Candidatus Syntropharchaeales;f__Candidatus Syntropharchaeales incertae sedis;g__Candidatus Syntropharchaeum;s__Candidatus Syntropharchaeum sp.
PP988128.1_mcrA,a1252,no,remove,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanocellales;f__Methanocellaceae;g__Methanocella;s__Methanocella sp.
PP988129.1_mcrA,a1253,no,remove,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum sp.
PQAS01000057.1_mcrA_gene_1,a1254,no,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__ANME-2 cluster;g__Candidatus Methanoperedentaceae;s__Candidatus Methanoperedentaceae archaeon
PQXB01000001.1_mcrA_product_or_note_1,a1255,no,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Candidatus Methanophagales;f__Candidatus Methanophagaceae;g__;s__Candidatus Methanophagaceae archaeon
PQXC01000021.1_mcrA_gene_1,a1256,no,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Candidatus Methanophagales;f__Candidatus Methanophagaceae;g__;s__Candidatus Methanophagaceae archaeon
PQXF01000013.1_mcrA_gene_1,a1257,no,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__ANME-2 cluster;g__Candidatus Methanogasteraceae;s__Candidatus Methanogasteraceae sp.
PYCL02000282.1_mcrA_gene_1,a1258,no,"keep, repair tax",d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__ANME-2 cluster;g__;s__
QBUP01000134.1_mcrA_gene_1,a1259,no,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Candidatus Methanophagales;f__Candidatus Methanophagaceae;g__;s__Candidatus Methanophagaceae archaeon
QCYW01000178.1_mcrA_product_or_note_1,a1260,no,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__ANME-2 cluster;g__Candidatus Methanocomedenaceae;s__Candidatus Methanocomedenaceae sp.
QENH01000178.1_mcrA_product_or_note_1,a1261,no,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Candidatus Methanophagales;f__;g__;s__Candidatus Methanophagales archaeon
QENJ01000357.1_mcrA_product_or_note_1,a1262,no,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Candidatus Methanophagales;f__Candidatus Methanophagaceae;g__;s__Candidatus Methanophagaceae archaeon
QENK01000342.1_mcrA_product_or_note_1,a1263,no,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Candidatus Methanophagales;f__Candidatus Methanophagaceae;g__;s__Candidatus Methanophagaceae archaeon
QENL01000372.1_mcrA_product_or_note_1,a1264,no,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Candidatus Methanophagales;f__Candidatus Methanophagaceae;g__;s__Candidatus Methanophagaceae archaeon
QMSF01000010.1_mcrA_gene_1,a1265,no,keep,d__Archaea;k__Thermoproteota;p__Thermoprotei;c__;o__;f__;g__;s__Thermoprotei archaeon
QMVH01000246.1_mcrA_gene_1,a1266,no,"keep, repair tax",d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__;g__;s__Methanosarcinales archaeon
QMVJ01000019.1_mcrA_product_or_note_1,a1267,no,"keep, repair tax",d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__;g__;s__Methanosarcinales archaeon
QMVK01000013.1_mcrA_product_or_note_1,a1268,no,"keep, repair tax",d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__;g__;s__Methanosarcinales archaeon
QMVN01000056.1_mcrA_product_or_note_1,a1269,no,remove,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__;g__;s__Methanosarcinales archaeon
QMVN01000157.1_mcrA_product_or_note_1,a1270,no,remove,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__;g__;s__Methanosarcinales archaeon
QMVQ01000012.1_mcrA_product_or_note_1,a1271,no,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Candidatus Alkanophagales;f__;g__;s__Candidatus Alkanophagales archaeon
QMVQ01000070.1_mcrA_product_or_note_1,a1272,no,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Candidatus Alkanophagales;f__;g__;s__Candidatus Alkanophagales archaeon
QNUZ01000002.1_mcrA_gene_1,a1273,no,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Archaeoglobi;o__;f__;g__;s__Archaeoglobi archaeon
QNVA01000056.1_mcrA_gene_1,a1274,no,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Archaeoglobi;o__;f__;g__;s__Archaeoglobi archaeon
QNVD01000218.1_mcrA_product_or_note_1,a1275,no,keep,d__Archaea;k__Methanobacteriati;p__Candidatus Hadarchaeota;c__Candidatus Hadarchaeia;o__;f__;g__;s__Hadesarchaea archaeon
QNVE01000024.1_mcrA_gene_1,a1276,no,keep,d__Archaea;k__Candidatus Nezhaarchaeota;p__;c__;o__;f__;g__;s__Candidatus Nezhaarchaeota archaeon
QNVG01000186.1_mcrA_gene_1,a1277,no,remove,d__Archaea;k__Thermoproteota;p__;c__;o__;f__;g__;s__Thermoproteota archaeon
QNVI01000061.1_mcrA_gene_1,a1278,no,keep,d__Archaea;k__Thermoproteota;p__;c__;o__;f__;g__;s__Thermoproteota archaeon
QYPO01000102.1_mcrA_gene_1,a1279,no,"keep, repair tax",d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__;g__;s__Methanosarcinales archaeon
QZAB01000471.1_mcrA_gene_1,a1280,yes,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosalsum;s__Methanosalsum natronophilum
RPGO01000005.1_mcrA_product_or_note_1,a1281,yes,"keep, repair tax",d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinales incertae sedis;g__GOM Arc I cluster;s__Candidatus Argoarchaeum ethanivorans
RPOO01000177.1_mcrA_product_or_note_1,a1282,no,remove,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix sp.
RPQC01000144.1_mcrA_gene_1,a1283,no,remove,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__;s__Methanoregulaceae archaeon
RWIH01000013.1_mcrA_product_or_note_1,a1284,no,remove,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanohalophilus;s__Methanohalophilus sp.
RXGA01000002.1_mcrA_product_or_note_1,a1285,yes,"keep, repair tax",d__Archaea;k__Thermoproteota;p__Methanosuratincolia;c__Candidatus Methanomethylicales;o__Candidatus Methanomethylicaceae;f__Candidatus Methanosuratincola (ex Vanwonterghem et al. 2016);g__;s__Candidatus Methanosuratincola subterraneus
RXIE01000134.1_mcrA_product_or_note_1,a1286,no,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Candidatus Methanophagales;f__;g__;s__Candidatus Methanophagales archaeon
RXIF01000002.1_mcrA_gene_1,a1287,yes,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Candidatus Methanoliparia;o__Candidatus Methanoliparales;f__Candidatus Methanoliparaceae;g__Candidatus Methanoliparum;s__Candidatus Methanoliparum thermophilum
RXIF01000008.1_mcrA_product_or_note_1,a1288,yes,keep,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Candidatus Methanoliparia;o__Candidatus Methanoliparales;f__Candidatus Methanoliparaceae;g__Candidatus Methanoliparum;s__Candidatus Methanoliparum thermophilum
RXIG01000011.1_mcrA_gene_1,a1289,no,remove,d__Archaea;k__;p__;c__;o__;f__;g__;s__
RXIJ01000014.1_mcrA_product_or_note_1,a1290,no,"keep, repair tax",d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__;g__;s__Methanosarcinales archaeon
RXIK01000144.1_mcrA_gene_1,a1291,no,"keep, repair tax",d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__;g__;s__Methanosarcinales archaeon
RYFX01000061.1_mcrA_gene_1,a1292,no,remove,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanonatronarchaeia;o__;f__;g__;s__Methanonatronarchaeia archaeon
SPCU01000015.1_mcrA_gene_1,a1293,no,keep,d__Archaea;k__Methanobacteriati;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__Methanomassiliicoccus;s__Methanomassiliicoccus sp.
VCMF01000001.1_mcrA_gene_1,a1294,no,remove,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp.
